row_id,cluster,cluster_label
2100,3,"Loyal, Low-Spend - Lowest Risk"
2101,2,"Loyal, High-Spend - Low Risk"
2102,1,"New, Low-Spend - Elevated Risk"
2103,3,"Loyal, Low-Spend - Lowest Risk"
2104,0,"New, High-Spend - Highest Risk"
2105,2,"Loyal, High-Spend - Low Risk"
2106,1,"New, Low-Spend - Elevated Risk"
2107,1,"New, Low-Spend - Elevated Risk"
2108,0,"New, High-Spend - Highest Risk"
2109,1,"New, Low-Spend - Elevated Risk"
2110,3,"Loyal, Low-Spend - Lowest Risk"
2111,0,"New, High-Spend - Highest Risk"
2112,1,"New, Low-Spend - Elevated Risk"
2113,2,"Loyal, High-Spend - Low Risk"
2114,0,"New, High-Spend - Highest Risk"
2115,1,"New, Low-Spend - Elevated Risk"
2116,0,"New, High-Spend - Highest Risk"
2117,0,"New, High-Spend - Highest Risk"
2118,2,"Loyal, High-Spend - Low Risk"
2119,0,"New, High-Spend - Highest Risk"
2120,1,"New, Low-Spend - Elevated Risk"
2121,1,"New, Low-Spend - Elevated Risk"
2122,2,"Loyal, High-Spend - Low Risk"
2123,2,"Loyal, High-Spend - Low Risk"
2124,3,"Loyal, Low-Spend - Lowest Risk"
2125,2,"Loyal, High-Spend - Low Risk"
2126,0,"New, High-Spend - Highest Risk"
2127,2,"Loyal, High-Spend - Low Risk"
2128,3,"Loyal, Low-Spend - Lowest Risk"
2129,1,"New, Low-Spend - Elevated Risk"
2130,2,"Loyal, High-Spend - Low Risk"
2131,1,"New, Low-Spend - Elevated Risk"
2132,0,"New, High-Spend - Highest Risk"
2133,0,"New, High-Spend - Highest Risk"
2134,2,"Loyal, High-Spend - Low Risk"
2135,2,"Loyal, High-Spend - Low Risk"
2136,0,"New, High-Spend - Highest Risk"
2137,3,"Loyal, Low-Spend - Lowest Risk"
2138,0,"New, High-Spend - Highest Risk"
2139,2,"Loyal, High-Spend - Low Risk"
2140,0,"New, High-Spend - Highest Risk"
2141,2,"Loyal, High-Spend - Low Risk"
2142,2,"Loyal, High-Spend - Low Risk"
2143,0,"New, High-Spend - Highest Risk"
2144,1,"New, Low-Spend - Elevated Risk"
2145,2,"Loyal, High-Spend - Low Risk"
2146,2,"Loyal, High-Spend - Low Risk"
2147,2,"Loyal, High-Spend - Low Risk"
2148,0,"New, High-Spend - Highest Risk"
2149,1,"New, Low-Spend - Elevated Risk"
2150,2,"Loyal, High-Spend - Low Risk"
2151,1,"New, Low-Spend - Elevated Risk"
2152,3,"Loyal, Low-Spend - Lowest Risk"
2153,0,"New, High-Spend - Highest Risk"
2154,3,"Loyal, Low-Spend - Lowest Risk"
2155,2,"Loyal, High-Spend - Low Risk"
2156,2,"Loyal, High-Spend - Low Risk"
2157,0,"New, High-Spend - Highest Risk"
2158,0,"New, High-Spend - Highest Risk"
2159,1,"New, Low-Spend - Elevated Risk"
2160,0,"New, High-Spend - Highest Risk"
2161,0,"New, High-Spend - Highest Risk"
2162,1,"New, Low-Spend - Elevated Risk"
2163,0,"New, High-Spend - Highest Risk"
2164,2,"Loyal, High-Spend - Low Risk"
2165,1,"New, Low-Spend - Elevated Risk"
2166,0,"New, High-Spend - Highest Risk"
2167,2,"Loyal, High-Spend - Low Risk"
2168,2,"Loyal, High-Spend - Low Risk"
2169,0,"New, High-Spend - Highest Risk"
2170,2,"Loyal, High-Spend - Low Risk"
2171,3,"Loyal, Low-Spend - Lowest Risk"
2172,1,"New, Low-Spend - Elevated Risk"
2173,1,"New, Low-Spend - Elevated Risk"
2174,2,"Loyal, High-Spend - Low Risk"
2175,1,"New, Low-Spend - Elevated Risk"
2176,0,"New, High-Spend - Highest Risk"
2177,0,"New, High-Spend - Highest Risk"
2178,2,"Loyal, High-Spend - Low Risk"
2179,0,"New, High-Spend - Highest Risk"
2180,2,"Loyal, High-Spend - Low Risk"
2181,0,"New, High-Spend - Highest Risk"
2182,2,"Loyal, High-Spend - Low Risk"
2183,0,"New, High-Spend - Highest Risk"
2184,3,"Loyal, Low-Spend - Lowest Risk"
2185,1,"New, Low-Spend - Elevated Risk"
2186,2,"Loyal, High-Spend - Low Risk"
2187,3,"Loyal, Low-Spend - Lowest Risk"
2188,3,"Loyal, Low-Spend - Lowest Risk"
2189,0,"New, High-Spend - Highest Risk"
2190,0,"New, High-Spend - Highest Risk"
2191,1,"New, Low-Spend - Elevated Risk"
2192,0,"New, High-Spend - Highest Risk"
2193,1,"New, Low-Spend - Elevated Risk"
2194,0,"New, High-Spend - Highest Risk"
2195,0,"New, High-Spend - Highest Risk"
2196,2,"Loyal, High-Spend - Low Risk"
2197,0,"New, High-Spend - Highest Risk"
2198,0,"New, High-Spend - Highest Risk"
2199,3,"Loyal, Low-Spend - Lowest Risk"
2200,2,"Loyal, High-Spend - Low Risk"
2201,1,"New, Low-Spend - Elevated Risk"
2202,3,"Loyal, Low-Spend - Lowest Risk"
2203,2,"Loyal, High-Spend - Low Risk"
2204,0,"New, High-Spend - Highest Risk"
2205,0,"New, High-Spend - Highest Risk"
2206,1,"New, Low-Spend - Elevated Risk"
2207,1,"New, Low-Spend - Elevated Risk"
2208,0,"New, High-Spend - Highest Risk"
2209,0,"New, High-Spend - Highest Risk"
2210,2,"Loyal, High-Spend - Low Risk"
2211,3,"Loyal, Low-Spend - Lowest Risk"
2212,1,"New, Low-Spend - Elevated Risk"
2213,2,"Loyal, High-Spend - Low Risk"
2214,1,"New, Low-Spend - Elevated Risk"
2215,0,"New, High-Spend - Highest Risk"
2216,2,"Loyal, High-Spend - Low Risk"
2217,0,"New, High-Spend - Highest Risk"
2218,1,"New, Low-Spend - Elevated Risk"
2219,1,"New, Low-Spend - Elevated Risk"
2220,0,"New, High-Spend - Highest Risk"
2221,0,"New, High-Spend - Highest Risk"
2222,0,"New, High-Spend - Highest Risk"
2223,0,"New, High-Spend - Highest Risk"
2224,1,"New, Low-Spend - Elevated Risk"
2225,2,"Loyal, High-Spend - Low Risk"
2226,2,"Loyal, High-Spend - Low Risk"
2227,3,"Loyal, Low-Spend - Lowest Risk"
2228,3,"Loyal, Low-Spend - Lowest Risk"
2229,2,"Loyal, High-Spend - Low Risk"
2230,2,"Loyal, High-Spend - Low Risk"
2231,2,"Loyal, High-Spend - Low Risk"
2232,0,"New, High-Spend - Highest Risk"
2233,1,"New, Low-Spend - Elevated Risk"
2234,2,"Loyal, High-Spend - Low Risk"
2235,2,"Loyal, High-Spend - Low Risk"
2236,0,"New, High-Spend - Highest Risk"
2237,0,"New, High-Spend - Highest Risk"
2238,2,"Loyal, High-Spend - Low Risk"
2239,0,"New, High-Spend - Highest Risk"
2240,0,"New, High-Spend - Highest Risk"
2241,2,"Loyal, High-Spend - Low Risk"
2242,2,"Loyal, High-Spend - Low Risk"
2243,1,"New, Low-Spend - Elevated Risk"
2244,3,"Loyal, Low-Spend - Lowest Risk"
2245,2,"Loyal, High-Spend - Low Risk"
2246,0,"New, High-Spend - Highest Risk"
2247,1,"New, Low-Spend - Elevated Risk"
2248,1,"New, Low-Spend - Elevated Risk"
2249,2,"Loyal, High-Spend - Low Risk"
2250,0,"New, High-Spend - Highest Risk"
2251,3,"Loyal, Low-Spend - Lowest Risk"
2252,1,"New, Low-Spend - Elevated Risk"
2253,0,"New, High-Spend - Highest Risk"
2254,1,"New, Low-Spend - Elevated Risk"
2255,2,"Loyal, High-Spend - Low Risk"
2256,3,"Loyal, Low-Spend - Lowest Risk"
2257,3,"Loyal, Low-Spend - Lowest Risk"
2258,1,"New, Low-Spend - Elevated Risk"
2259,2,"Loyal, High-Spend - Low Risk"
2260,2,"Loyal, High-Spend - Low Risk"
2261,0,"New, High-Spend - Highest Risk"
2262,1,"New, Low-Spend - Elevated Risk"
2263,0,"New, High-Spend - Highest Risk"
2264,1,"New, Low-Spend - Elevated Risk"
2265,0,"New, High-Spend - Highest Risk"
2266,3,"Loyal, Low-Spend - Lowest Risk"
2267,1,"New, Low-Spend - Elevated Risk"
2268,0,"New, High-Spend - Highest Risk"
2269,0,"New, High-Spend - Highest Risk"
2270,3,"Loyal, Low-Spend - Lowest Risk"
2271,1,"New, Low-Spend - Elevated Risk"
2272,0,"New, High-Spend - Highest Risk"
2273,0,"New, High-Spend - Highest Risk"
2274,2,"Loyal, High-Spend - Low Risk"
2275,1,"New, Low-Spend - Elevated Risk"
2276,1,"New, Low-Spend - Elevated Risk"
2277,2,"Loyal, High-Spend - Low Risk"
2278,2,"Loyal, High-Spend - Low Risk"
2279,2,"Loyal, High-Spend - Low Risk"
2280,0,"New, High-Spend - Highest Risk"
2281,0,"New, High-Spend - Highest Risk"
2282,3,"Loyal, Low-Spend - Lowest Risk"
2283,0,"New, High-Spend - Highest Risk"
2284,1,"New, Low-Spend - Elevated Risk"
2285,1,"New, Low-Spend - Elevated Risk"
2286,2,"Loyal, High-Spend - Low Risk"
2287,2,"Loyal, High-Spend - Low Risk"
2288,0,"New, High-Spend - Highest Risk"
2289,3,"Loyal, Low-Spend - Lowest Risk"
2290,3,"Loyal, Low-Spend - Lowest Risk"
2291,0,"New, High-Spend - Highest Risk"
2292,2,"Loyal, High-Spend - Low Risk"
2293,1,"New, Low-Spend - Elevated Risk"
2294,0,"New, High-Spend - Highest Risk"
2295,0,"New, High-Spend - Highest Risk"
2296,2,"Loyal, High-Spend - Low Risk"
2297,0,"New, High-Spend - Highest Risk"
2298,1,"New, Low-Spend - Elevated Risk"
2299,1,"New, Low-Spend - Elevated Risk"
2300,1,"New, Low-Spend - Elevated Risk"
2301,0,"New, High-Spend - Highest Risk"
2302,3,"Loyal, Low-Spend - Lowest Risk"
2303,3,"Loyal, Low-Spend - Lowest Risk"
2304,2,"Loyal, High-Spend - Low Risk"
2305,1,"New, Low-Spend - Elevated Risk"
2306,3,"Loyal, Low-Spend - Lowest Risk"
2307,0,"New, High-Spend - Highest Risk"
2308,1,"New, Low-Spend - Elevated Risk"
2309,3,"Loyal, Low-Spend - Lowest Risk"
2310,2,"Loyal, High-Spend - Low Risk"
2311,0,"New, High-Spend - Highest Risk"
2312,2,"Loyal, High-Spend - Low Risk"
2313,0,"New, High-Spend - Highest Risk"
2314,2,"Loyal, High-Spend - Low Risk"
2315,2,"Loyal, High-Spend - Low Risk"
2316,0,"New, High-Spend - Highest Risk"
2317,1,"New, Low-Spend - Elevated Risk"
2318,0,"New, High-Spend - Highest Risk"
2319,0,"New, High-Spend - Highest Risk"
2320,3,"Loyal, Low-Spend - Lowest Risk"
2321,0,"New, High-Spend - Highest Risk"
2322,0,"New, High-Spend - Highest Risk"
2323,0,"New, High-Spend - Highest Risk"
2324,2,"Loyal, High-Spend - Low Risk"
2325,2,"Loyal, High-Spend - Low Risk"
2326,1,"New, Low-Spend - Elevated Risk"
2327,1,"New, Low-Spend - Elevated Risk"
2328,0,"New, High-Spend - Highest Risk"
2329,3,"Loyal, Low-Spend - Lowest Risk"
2330,0,"New, High-Spend - Highest Risk"
2331,0,"New, High-Spend - Highest Risk"
2332,2,"Loyal, High-Spend - Low Risk"
2333,1,"New, Low-Spend - Elevated Risk"
2334,1,"New, Low-Spend - Elevated Risk"
2335,1,"New, Low-Spend - Elevated Risk"
2336,0,"New, High-Spend - Highest Risk"
2337,2,"Loyal, High-Spend - Low Risk"
2338,0,"New, High-Spend - Highest Risk"
2339,1,"New, Low-Spend - Elevated Risk"
2340,0,"New, High-Spend - Highest Risk"
2341,0,"New, High-Spend - Highest Risk"
2342,3,"Loyal, Low-Spend - Lowest Risk"
2343,3,"Loyal, Low-Spend - Lowest Risk"
2344,3,"Loyal, Low-Spend - Lowest Risk"
2345,1,"New, Low-Spend - Elevated Risk"
2346,2,"Loyal, High-Spend - Low Risk"
2347,0,"New, High-Spend - Highest Risk"
2348,0,"New, High-Spend - Highest Risk"
2349,1,"New, Low-Spend - Elevated Risk"
2350,0,"New, High-Spend - Highest Risk"
2351,3,"Loyal, Low-Spend - Lowest Risk"
2352,1,"New, Low-Spend - Elevated Risk"
2353,1,"New, Low-Spend - Elevated Risk"
2354,2,"Loyal, High-Spend - Low Risk"
2355,2,"Loyal, High-Spend - Low Risk"
2356,0,"New, High-Spend - Highest Risk"
2357,2,"Loyal, High-Spend - Low Risk"
2358,0,"New, High-Spend - Highest Risk"
2359,0,"New, High-Spend - Highest Risk"
2360,0,"New, High-Spend - Highest Risk"
2361,3,"Loyal, Low-Spend - Lowest Risk"
2362,2,"Loyal, High-Spend - Low Risk"
2363,2,"Loyal, High-Spend - Low Risk"
2364,1,"New, Low-Spend - Elevated Risk"
2365,2,"Loyal, High-Spend - Low Risk"
2366,1,"New, Low-Spend - Elevated Risk"
2367,2,"Loyal, High-Spend - Low Risk"
2368,2,"Loyal, High-Spend - Low Risk"
2369,3,"Loyal, Low-Spend - Lowest Risk"
2370,1,"New, Low-Spend - Elevated Risk"
2371,2,"Loyal, High-Spend - Low Risk"
2372,0,"New, High-Spend - Highest Risk"
2373,0,"New, High-Spend - Highest Risk"
2374,1,"New, Low-Spend - Elevated Risk"
2375,1,"New, Low-Spend - Elevated Risk"
2376,3,"Loyal, Low-Spend - Lowest Risk"
2377,0,"New, High-Spend - Highest Risk"
2378,1,"New, Low-Spend - Elevated Risk"
2379,0,"New, High-Spend - Highest Risk"
2380,1,"New, Low-Spend - Elevated Risk"
2381,2,"Loyal, High-Spend - Low Risk"
2382,1,"New, Low-Spend - Elevated Risk"
2383,1,"New, Low-Spend - Elevated Risk"
2384,0,"New, High-Spend - Highest Risk"
2385,1,"New, Low-Spend - Elevated Risk"
2386,1,"New, Low-Spend - Elevated Risk"
2387,3,"Loyal, Low-Spend - Lowest Risk"
2388,1,"New, Low-Spend - Elevated Risk"
2389,1,"New, Low-Spend - Elevated Risk"
2390,2,"Loyal, High-Spend - Low Risk"
2391,1,"New, Low-Spend - Elevated Risk"
2392,0,"New, High-Spend - Highest Risk"
2393,3,"Loyal, Low-Spend - Lowest Risk"
2394,0,"New, High-Spend - Highest Risk"
2395,2,"Loyal, High-Spend - Low Risk"
2396,2,"Loyal, High-Spend - Low Risk"
2397,2,"Loyal, High-Spend - Low Risk"
2398,2,"Loyal, High-Spend - Low Risk"
2399,1,"New, Low-Spend - Elevated Risk"
2400,2,"Loyal, High-Spend - Low Risk"
2401,3,"Loyal, Low-Spend - Lowest Risk"
2402,0,"New, High-Spend - Highest Risk"
2403,0,"New, High-Spend - Highest Risk"
2404,1,"New, Low-Spend - Elevated Risk"
2405,1,"New, Low-Spend - Elevated Risk"
2406,0,"New, High-Spend - Highest Risk"
2407,0,"New, High-Spend - Highest Risk"
2408,3,"Loyal, Low-Spend - Lowest Risk"
2409,1,"New, Low-Spend - Elevated Risk"
2410,3,"Loyal, Low-Spend - Lowest Risk"
2411,1,"New, Low-Spend - Elevated Risk"
2412,2,"Loyal, High-Spend - Low Risk"
2413,1,"New, Low-Spend - Elevated Risk"
2414,2,"Loyal, High-Spend - Low Risk"
2415,0,"New, High-Spend - Highest Risk"
2416,0,"New, High-Spend - Highest Risk"
2417,0,"New, High-Spend - Highest Risk"
2418,0,"New, High-Spend - Highest Risk"
2419,1,"New, Low-Spend - Elevated Risk"
2420,0,"New, High-Spend - Highest Risk"
2421,0,"New, High-Spend - Highest Risk"
2422,3,"Loyal, Low-Spend - Lowest Risk"
2423,2,"Loyal, High-Spend - Low Risk"
2424,2,"Loyal, High-Spend - Low Risk"
2425,2,"Loyal, High-Spend - Low Risk"
2426,2,"Loyal, High-Spend - Low Risk"
2427,3,"Loyal, Low-Spend - Lowest Risk"
2428,0,"New, High-Spend - Highest Risk"
2429,3,"Loyal, Low-Spend - Lowest Risk"
2430,0,"New, High-Spend - Highest Risk"
2431,1,"New, Low-Spend - Elevated Risk"
2432,2,"Loyal, High-Spend - Low Risk"
2433,0,"New, High-Spend - Highest Risk"
2434,0,"New, High-Spend - Highest Risk"
2435,1,"New, Low-Spend - Elevated Risk"
2436,0,"New, High-Spend - Highest Risk"
2437,2,"Loyal, High-Spend - Low Risk"
2438,3,"Loyal, Low-Spend - Lowest Risk"
2439,1,"New, Low-Spend - Elevated Risk"
2440,2,"Loyal, High-Spend - Low Risk"
2441,1,"New, Low-Spend - Elevated Risk"
2442,0,"New, High-Spend - Highest Risk"
2443,1,"New, Low-Spend - Elevated Risk"
2444,1,"New, Low-Spend - Elevated Risk"
2445,0,"New, High-Spend - Highest Risk"
2446,0,"New, High-Spend - Highest Risk"
2447,1,"New, Low-Spend - Elevated Risk"
2448,0,"New, High-Spend - Highest Risk"
2449,1,"New, Low-Spend - Elevated Risk"
2450,1,"New, Low-Spend - Elevated Risk"
2451,2,"Loyal, High-Spend - Low Risk"
2452,0,"New, High-Spend - Highest Risk"
2453,2,"Loyal, High-Spend - Low Risk"
2454,3,"Loyal, Low-Spend - Lowest Risk"
2455,1,"New, Low-Spend - Elevated Risk"
2456,3,"Loyal, Low-Spend - Lowest Risk"
2457,0,"New, High-Spend - Highest Risk"
2458,3,"Loyal, Low-Spend - Lowest Risk"
2459,2,"Loyal, High-Spend - Low Risk"
2460,0,"New, High-Spend - Highest Risk"
2461,2,"Loyal, High-Spend - Low Risk"
2462,3,"Loyal, Low-Spend - Lowest Risk"
2463,0,"New, High-Spend - Highest Risk"
2464,1,"New, Low-Spend - Elevated Risk"
2465,3,"Loyal, Low-Spend - Lowest Risk"
2466,0,"New, High-Spend - Highest Risk"
2467,3,"Loyal, Low-Spend - Lowest Risk"
2468,1,"New, Low-Spend - Elevated Risk"
2469,0,"New, High-Spend - Highest Risk"
2470,2,"Loyal, High-Spend - Low Risk"
2471,0,"New, High-Spend - Highest Risk"
2472,3,"Loyal, Low-Spend - Lowest Risk"
2473,2,"Loyal, High-Spend - Low Risk"
2474,0,"New, High-Spend - Highest Risk"
2475,2,"Loyal, High-Spend - Low Risk"
2476,1,"New, Low-Spend - Elevated Risk"
2477,2,"Loyal, High-Spend - Low Risk"
2478,0,"New, High-Spend - Highest Risk"
2479,2,"Loyal, High-Spend - Low Risk"
2480,3,"Loyal, Low-Spend - Lowest Risk"
2481,2,"Loyal, High-Spend - Low Risk"
2482,0,"New, High-Spend - Highest Risk"
2483,2,"Loyal, High-Spend - Low Risk"
2484,0,"New, High-Spend - Highest Risk"
2485,2,"Loyal, High-Spend - Low Risk"
2486,0,"New, High-Spend - Highest Risk"
2487,1,"New, Low-Spend - Elevated Risk"
2488,2,"Loyal, High-Spend - Low Risk"
2489,1,"New, Low-Spend - Elevated Risk"
2490,3,"Loyal, Low-Spend - Lowest Risk"
2491,2,"Loyal, High-Spend - Low Risk"
2492,0,"New, High-Spend - Highest Risk"
2493,0,"New, High-Spend - Highest Risk"
2494,1,"New, Low-Spend - Elevated Risk"
2495,3,"Loyal, Low-Spend - Lowest Risk"
2496,3,"Loyal, Low-Spend - Lowest Risk"
2497,1,"New, Low-Spend - Elevated Risk"
2498,0,"New, High-Spend - Highest Risk"
2499,0,"New, High-Spend - Highest Risk"
2500,1,"New, Low-Spend - Elevated Risk"
2501,2,"Loyal, High-Spend - Low Risk"
2502,0,"New, High-Spend - Highest Risk"
2503,3,"Loyal, Low-Spend - Lowest Risk"
2504,1,"New, Low-Spend - Elevated Risk"
2505,3,"Loyal, Low-Spend - Lowest Risk"
2506,3,"Loyal, Low-Spend - Lowest Risk"
2507,1,"New, Low-Spend - Elevated Risk"
2508,1,"New, Low-Spend - Elevated Risk"
2509,0,"New, High-Spend - Highest Risk"
2510,0,"New, High-Spend - Highest Risk"
2511,3,"Loyal, Low-Spend - Lowest Risk"
2512,1,"New, Low-Spend - Elevated Risk"
2513,2,"Loyal, High-Spend - Low Risk"
2514,1,"New, Low-Spend - Elevated Risk"
2515,1,"New, Low-Spend - Elevated Risk"
2516,0,"New, High-Spend - Highest Risk"
2517,0,"New, High-Spend - Highest Risk"
2518,2,"Loyal, High-Spend - Low Risk"
2519,1,"New, Low-Spend - Elevated Risk"
2520,0,"New, High-Spend - Highest Risk"
2521,1,"New, Low-Spend - Elevated Risk"
2522,0,"New, High-Spend - Highest Risk"
2523,0,"New, High-Spend - Highest Risk"
2524,2,"Loyal, High-Spend - Low Risk"
2525,1,"New, Low-Spend - Elevated Risk"
2526,2,"Loyal, High-Spend - Low Risk"
2527,1,"New, Low-Spend - Elevated Risk"
2528,0,"New, High-Spend - Highest Risk"
2529,2,"Loyal, High-Spend - Low Risk"
2530,3,"Loyal, Low-Spend - Lowest Risk"
2531,0,"New, High-Spend - Highest Risk"
2532,2,"Loyal, High-Spend - Low Risk"
2533,3,"Loyal, Low-Spend - Lowest Risk"
2534,1,"New, Low-Spend - Elevated Risk"
2535,2,"Loyal, High-Spend - Low Risk"
2536,2,"Loyal, High-Spend - Low Risk"
2537,1,"New, Low-Spend - Elevated Risk"
2538,2,"Loyal, High-Spend - Low Risk"
2539,1,"New, Low-Spend - Elevated Risk"
2540,0,"New, High-Spend - Highest Risk"
2541,2,"Loyal, High-Spend - Low Risk"
2542,0,"New, High-Spend - Highest Risk"
2543,1,"New, Low-Spend - Elevated Risk"
2544,0,"New, High-Spend - Highest Risk"
2545,0,"New, High-Spend - Highest Risk"
2546,3,"Loyal, Low-Spend - Lowest Risk"
2547,0,"New, High-Spend - Highest Risk"
2548,1,"New, Low-Spend - Elevated Risk"
2549,3,"Loyal, Low-Spend - Lowest Risk"
2550,2,"Loyal, High-Spend - Low Risk"
2551,2,"Loyal, High-Spend - Low Risk"
2552,2,"Loyal, High-Spend - Low Risk"
2553,3,"Loyal, Low-Spend - Lowest Risk"
2554,0,"New, High-Spend - Highest Risk"
2555,1,"New, Low-Spend - Elevated Risk"
2556,1,"New, Low-Spend - Elevated Risk"
2557,3,"Loyal, Low-Spend - Lowest Risk"
2558,0,"New, High-Spend - Highest Risk"
2559,2,"Loyal, High-Spend - Low Risk"
2560,2,"Loyal, High-Spend - Low Risk"
2561,1,"New, Low-Spend - Elevated Risk"
2562,1,"New, Low-Spend - Elevated Risk"
2563,3,"Loyal, Low-Spend - Lowest Risk"
2564,2,"Loyal, High-Spend - Low Risk"
2565,1,"New, Low-Spend - Elevated Risk"
2566,3,"Loyal, Low-Spend - Lowest Risk"
2567,2,"Loyal, High-Spend - Low Risk"
2568,0,"New, High-Spend - Highest Risk"
2569,1,"New, Low-Spend - Elevated Risk"
2570,0,"New, High-Spend - Highest Risk"
2571,3,"Loyal, Low-Spend - Lowest Risk"
2572,3,"Loyal, Low-Spend - Lowest Risk"
2573,3,"Loyal, Low-Spend - Lowest Risk"
2574,0,"New, High-Spend - Highest Risk"
2575,3,"Loyal, Low-Spend - Lowest Risk"
2576,1,"New, Low-Spend - Elevated Risk"
2577,2,"Loyal, High-Spend - Low Risk"
2578,0,"New, High-Spend - Highest Risk"
2579,1,"New, Low-Spend - Elevated Risk"
2580,2,"Loyal, High-Spend - Low Risk"
2581,0,"New, High-Spend - Highest Risk"
2582,1,"New, Low-Spend - Elevated Risk"
2583,2,"Loyal, High-Spend - Low Risk"
2584,2,"Loyal, High-Spend - Low Risk"
2585,0,"New, High-Spend - Highest Risk"
2586,3,"Loyal, Low-Spend - Lowest Risk"
2587,1,"New, Low-Spend - Elevated Risk"
2588,2,"Loyal, High-Spend - Low Risk"
2589,2,"Loyal, High-Spend - Low Risk"
2590,2,"Loyal, High-Spend - Low Risk"
2591,1,"New, Low-Spend - Elevated Risk"
2592,2,"Loyal, High-Spend - Low Risk"
2593,2,"Loyal, High-Spend - Low Risk"
2594,0,"New, High-Spend - Highest Risk"
2595,2,"Loyal, High-Spend - Low Risk"
2596,3,"Loyal, Low-Spend - Lowest Risk"
2597,0,"New, High-Spend - Highest Risk"
2598,3,"Loyal, Low-Spend - Lowest Risk"
2599,3,"Loyal, Low-Spend - Lowest Risk"
2600,1,"New, Low-Spend - Elevated Risk"
2601,0,"New, High-Spend - Highest Risk"
2602,2,"Loyal, High-Spend - Low Risk"
2603,2,"Loyal, High-Spend - Low Risk"
2604,0,"New, High-Spend - Highest Risk"
2605,0,"New, High-Spend - Highest Risk"
2606,0,"New, High-Spend - Highest Risk"
2607,0,"New, High-Spend - Highest Risk"
2608,0,"New, High-Spend - Highest Risk"
2609,2,"Loyal, High-Spend - Low Risk"
2610,2,"Loyal, High-Spend - Low Risk"
2611,3,"Loyal, Low-Spend - Lowest Risk"
2612,0,"New, High-Spend - Highest Risk"
2613,3,"Loyal, Low-Spend - Lowest Risk"
2614,3,"Loyal, Low-Spend - Lowest Risk"
2615,0,"New, High-Spend - Highest Risk"
2616,0,"New, High-Spend - Highest Risk"
2617,3,"Loyal, Low-Spend - Lowest Risk"
2618,0,"New, High-Spend - Highest Risk"
2619,1,"New, Low-Spend - Elevated Risk"
2620,1,"New, Low-Spend - Elevated Risk"
2621,0,"New, High-Spend - Highest Risk"
2622,2,"Loyal, High-Spend - Low Risk"
2623,2,"Loyal, High-Spend - Low Risk"
2624,1,"New, Low-Spend - Elevated Risk"
2625,0,"New, High-Spend - Highest Risk"
2626,0,"New, High-Spend - Highest Risk"
2627,0,"New, High-Spend - Highest Risk"
2628,3,"Loyal, Low-Spend - Lowest Risk"
2629,0,"New, High-Spend - Highest Risk"
2630,2,"Loyal, High-Spend - Low Risk"
2631,0,"New, High-Spend - Highest Risk"
2632,0,"New, High-Spend - Highest Risk"
2633,0,"New, High-Spend - Highest Risk"
2634,0,"New, High-Spend - Highest Risk"
2635,0,"New, High-Spend - Highest Risk"
2636,1,"New, Low-Spend - Elevated Risk"
2637,2,"Loyal, High-Spend - Low Risk"
2638,3,"Loyal, Low-Spend - Lowest Risk"
2639,2,"Loyal, High-Spend - Low Risk"
2640,1,"New, Low-Spend - Elevated Risk"
2641,1,"New, Low-Spend - Elevated Risk"
2642,1,"New, Low-Spend - Elevated Risk"
2643,0,"New, High-Spend - Highest Risk"
2644,2,"Loyal, High-Spend - Low Risk"
2645,1,"New, Low-Spend - Elevated Risk"
2646,0,"New, High-Spend - Highest Risk"
2647,2,"Loyal, High-Spend - Low Risk"
2648,1,"New, Low-Spend - Elevated Risk"
2649,2,"Loyal, High-Spend - Low Risk"
2650,3,"Loyal, Low-Spend - Lowest Risk"
2651,3,"Loyal, Low-Spend - Lowest Risk"
2652,2,"Loyal, High-Spend - Low Risk"
2653,1,"New, Low-Spend - Elevated Risk"
2654,1,"New, Low-Spend - Elevated Risk"
