row_id,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year
2173,1,0,0,1,1,0,1,49,0,1,0,0
2174,1,0,0,38,1,0,0,92,0,0,1,0
2175,0,0,0,4,1,0,1,20,0,1,0,0
2176,1,0,0,31,1,0,0,99,0,0,0,1
2177,0,1,0,14,1,1,1,79,0,0,0,1
2178,0,1,0,71,1,0,0,110,0,0,0,1
2179,1,0,0,2,1,0,0,81,1,0,1,0
2180,1,0,1,64,1,0,1,93,0,0,0,1
2181,0,0,0,9,1,1,0,81,0,0,1,0
2182,0,0,0,56,1,1,1,106,0,0,0,1
2183,0,0,0,11,1,0,0,94,0,1,0,0
2184,1,0,1,72,1,1,1,19,0,1,0,0
2185,0,0,0,1,1,1,0,20,0,1,0,0
2186,1,0,0,60,1,0,0,109,0,0,0,1
2187,1,1,0,33,0,1,1,50,0,0,0,1
2188,1,0,1,72,1,0,0,20,0,1,0,0
2189,0,0,0,26,1,1,0,87,0,0,0,1
2190,0,0,0,3,1,1,0,86,1,0,0,1
2191,0,0,1,22,0,0,1,39,0,1,0,0
2192,0,1,0,22,1,0,0,64,0,0,0,1
2193,0,0,0,1,1,0,0,54,1,0,1,0
2194,1,0,1,27,1,0,1,55,0,1,0,0
2195,0,0,0,1,1,1,0,70,1,0,1,0
2196,0,0,0,41,1,0,0,106,1,1,0,0
2197,0,1,0,14,1,1,0,74,1,1,0,0
2198,1,0,0,7,1,1,0,69,1,0,1,0
2199,0,0,0,32,1,1,0,54,0,0,0,1
2200,1,0,1,41,1,0,0,68,0,0,1,0
2201,0,1,1,4,1,0,0,46,1,0,1,0
2202,1,0,0,56,1,0,1,26,0,1,0,0
2203,0,1,0,33,1,1,1,110,1,0,1,0
2204,1,1,0,2,1,1,1,66,1,0,1,0
2205,1,0,0,28,1,0,1,106,1,0,1,0
2206,0,0,1,1,1,1,1,54,0,1,0,0
2207,1,0,1,1,1,0,1,19,0,1,0,0
2208,0,0,0,2,1,1,1,70,1,1,0,0
2209,1,1,0,4,1,0,0,74,1,1,0,0
2210,1,0,0,34,1,1,1,105,0,0,0,1
2211,0,0,0,64,1,1,1,58,0,0,1,0
2212,1,0,0,7,1,0,0,19,0,0,1,0
2213,1,0,1,51,1,1,0,84,0,0,0,1
2214,1,0,0,21,1,0,1,20,0,1,0,0
2215,0,0,0,21,1,0,0,71,0,0,0,1
2216,1,1,0,57,1,1,1,91,0,1,0,0
2217,1,0,0,6,1,1,0,76,1,0,0,1
2218,0,0,0,8,1,0,0,49,0,0,0,1
2219,1,0,1,18,0,0,1,26,0,1,0,0
2220,1,1,0,7,1,0,0,70,1,0,0,1
2221,1,0,0,35,1,0,0,60,0,0,0,1
2222,0,0,0,32,1,1,1,75,0,1,0,0
2223,0,0,0,30,1,1,1,100,0,1,0,0
2224,1,0,1,26,1,0,1,50,0,1,0,0
2225,1,0,0,38,1,0,0,95,0,0,1,0
2226,0,1,0,41,1,0,0,113,1,0,0,1
2227,1,0,1,34,0,0,0,45,0,0,1,0
2228,1,1,0,55,1,1,1,60,0,0,0,1
2229,0,1,0,57,1,0,1,94,0,1,0,0
2230,0,1,0,66,1,0,0,105,0,0,0,1
2231,1,0,0,43,1,0,1,86,0,1,0,0
2232,0,0,1,32,1,0,0,76,0,0,0,1
2233,1,0,0,1,1,0,0,20,0,1,0,0
2234,0,0,0,40,1,1,0,81,0,0,0,1
2235,0,0,0,41,1,1,0,98,0,0,1,0
2236,1,1,0,30,1,0,1,90,0,1,0,0
2237,0,0,0,3,1,0,0,80,1,0,1,0
2238,0,0,1,54,1,0,1,104,0,1,0,0
2239,1,0,0,9,1,0,0,95,1,0,0,1
2240,1,1,0,7,1,1,0,75,0,0,0,1
2241,1,0,0,58,1,1,0,100,0,0,0,1
2242,1,0,0,52,1,1,0,89,0,0,1,0
2243,1,0,1,26,0,1,1,40,0,1,0,0
2244,0,0,0,34,1,1,0,20,0,0,1,0
2245,1,0,0,53,1,1,1,81,0,0,0,1
2246,1,0,0,15,1,1,1,88,0,1,0,0
2247,1,0,1,1,1,0,0,19,1,0,0,1
2248,0,0,0,5,1,1,0,56,0,1,0,0
2249,0,0,1,34,1,0,0,105,0,1,0,0
2250,0,0,0,32,1,0,0,101,0,0,1,0
2251,0,0,1,41,0,0,0,35,0,1,0,0
2252,0,0,0,25,0,0,0,54,0,0,1,0
2253,1,0,1,17,1,0,0,62,0,0,0,1
2254,0,0,0,17,1,1,1,25,0,0,0,1
2255,0,0,0,70,1,0,0,85,0,1,0,0
2256,1,0,1,43,1,0,0,19,0,0,1,0
2257,1,0,1,71,1,1,0,24,0,0,1,0
2258,1,1,0,2,0,0,0,24,1,0,1,0
2259,1,0,0,49,1,0,0,75,0,0,0,1
2260,0,1,0,72,1,0,1,105,0,1,0,0
2261,1,0,0,26,1,1,0,84,0,1,0,0
2262,0,0,0,18,1,0,1,20,0,1,0,0
2263,1,0,1,1,1,0,1,93,1,1,0,0
2264,1,0,0,9,0,1,1,24,1,0,0,1
2265,1,0,0,28,1,1,1,77,0,1,0,0
2266,0,0,1,60,1,0,1,19,0,0,1,0
2267,1,0,0,23,1,1,1,21,0,0,0,1
2268,0,0,0,15,1,0,0,80,1,0,0,1
2269,0,0,0,29,1,0,1,67,0,1,0,0
2270,0,0,1,56,1,0,1,20,0,1,0,0
2271,0,0,0,11,1,0,1,55,0,1,0,0
2272,1,0,0,27,1,0,0,69,0,1,0,0
2273,1,0,0,1,1,0,0,70,1,0,1,0
2274,0,0,0,66,1,0,1,91,0,1,0,0
2275,0,1,0,2,1,1,1,57,0,1,0,0
2276,0,0,1,19,1,1,1,20,0,1,0,0
2277,1,0,1,62,1,1,1,95,0,1,0,0
2278,0,0,0,51,1,0,0,79,0,1,0,0
2279,0,0,0,72,1,1,0,94,0,0,0,1
2280,1,0,0,10,1,1,1,90,1,1,0,0
2281,0,0,0,37,1,1,0,68,0,1,0,0
2282,0,0,1,35,1,1,1,50,0,1,0,0
2283,0,0,0,10,1,0,1,61,0,1,0,0
2284,1,0,0,1,1,0,0,20,1,1,0,0
2285,0,0,1,26,1,1,1,20,0,1,0,0
2286,1,0,0,72,1,0,0,82,0,1,0,0
2287,0,1,0,38,1,1,1,100,1,0,0,1
2288,0,0,0,18,1,0,1,100,1,1,0,0
2289,1,0,0,56,1,1,1,53,0,0,0,1
2290,0,0,0,36,1,0,0,54,0,1,0,0
2291,1,0,1,22,1,1,1,89,0,1,0,0
2292,1,0,1,65,1,1,0,104,0,0,0,1
2293,1,0,0,27,1,1,0,54,0,0,0,1
2294,0,0,0,29,1,1,1,74,0,1,0,0
2295,1,1,0,10,1,0,0,95,1,1,0,0
2296,0,1,0,50,1,0,0,105,0,1,0,0
2297,1,0,0,9,1,1,1,86,0,0,1,0
2298,1,0,1,23,1,1,1,24,0,0,0,1
2299,1,0,1,24,1,0,0,55,1,0,0,1
2300,1,0,0,1,1,1,1,56,0,0,1,0
2301,1,0,0,20,1,1,1,64,0,1,0,0
2302,1,0,0,58,1,1,0,60,1,0,0,1
2303,0,0,0,47,1,0,0,20,0,1,0,0
2304,1,1,0,72,1,0,1,93,0,0,1,0
2305,1,0,0,14,1,1,1,50,0,1,0,0
2306,0,0,1,62,1,0,1,55,0,1,0,0
2307,0,1,0,37,1,0,0,76,1,0,1,0
2308,1,0,0,29,0,0,1,34,0,0,1,0
2309,0,0,0,62,1,1,1,19,0,0,0,1
2310,0,0,1,46,1,0,0,100,0,0,0,1
2311,1,0,0,2,1,0,1,94,1,1,0,0
2312,0,0,0,50,1,0,0,96,0,0,1,0
2313,1,0,0,24,1,1,1,105,1,0,1,0
2314,1,1,0,55,1,1,0,114,0,0,0,1
2315,0,0,0,64,1,1,0,115,0,0,1,0
2316,0,0,0,4,1,0,0,89,1,1,0,0
2317,0,0,0,6,0,1,0,29,0,0,0,1
2318,1,1,0,1,1,1,1,76,1,0,0,1
2319,1,0,1,37,1,0,1,63,0,1,0,0
2320,1,1,0,71,1,1,0,25,0,0,0,1
2321,1,0,1,29,0,1,1,55,0,1,0,0
2322,1,0,0,7,1,0,0,89,1,0,0,1
2323,1,0,0,32,1,1,1,99,0,1,0,0
2324,0,0,0,59,1,1,1,95,0,1,0,0
2325,1,0,1,40,1,0,0,75,0,1,0,0
2326,1,0,0,10,0,1,1,30,1,0,1,0
2327,0,0,0,27,1,0,1,19,0,1,0,0
2328,0,0,0,7,1,1,1,86,1,1,0,0
2329,1,0,1,65,1,1,1,25,0,0,1,0
2330,0,0,0,10,1,1,0,81,1,1,0,0
2331,0,0,1,23,1,1,0,84,0,0,1,0
2332,0,0,1,47,1,0,0,85,0,0,1,0
2333,1,0,0,11,1,1,0,55,0,1,0,0
2334,1,0,0,12,0,1,1,34,0,1,0,0
2335,1,0,1,30,0,0,0,44,0,1,0,0
2336,0,0,0,1,1,0,1,76,1,1,0,0
2337,0,0,0,57,1,1,1,109,0,0,1,0
2338,1,1,0,11,1,0,0,70,0,0,0,1
2339,0,0,0,9,1,1,1,20,0,1,0,0
2340,0,0,0,4,1,0,0,70,1,0,1,0
2341,1,0,0,13,1,1,1,74,0,0,0,1
2342,0,0,0,35,1,1,1,21,0,1,0,0
2343,1,0,0,67,0,0,0,51,0,1,0,0
2344,1,0,1,51,1,0,0,48,0,0,0,1
2345,1,0,0,1,1,0,0,51,1,1,0,0
2346,0,0,1,71,1,1,1,100,0,0,0,1
2347,1,1,0,29,1,1,0,79,0,0,1,0
2348,0,0,0,33,1,0,0,104,1,1,0,0
2349,0,0,1,11,0,1,1,36,0,0,0,1
2350,1,0,1,13,1,1,1,78,0,1,0,0
2351,1,0,1,42,1,0,0,19,0,0,0,1
2352,0,0,0,8,0,0,0,29,0,1,0,0
2353,1,0,0,1,1,0,1,44,1,1,0,0
2354,1,0,0,72,1,0,0,108,0,0,0,1
2355,1,0,1,47,1,0,0,87,0,0,0,1
2356,1,0,1,30,1,0,0,85,0,1,0,0
2357,1,0,0,51,1,1,0,112,0,0,1,0
2358,0,0,0,16,1,0,0,95,0,0,1,0
2359,0,0,0,34,1,1,0,100,0,1,0,0
2360,1,0,0,8,1,0,0,87,1,0,0,1
2361,0,0,0,72,1,0,0,25,0,1,0,0
2362,1,1,0,60,1,0,0,72,0,1,0,0
2363,1,0,0,72,1,0,0,116,0,1,0,0
2364,1,0,1,12,1,1,1,20,0,1,0,0
2365,0,0,1,65,1,1,1,82,0,1,0,0
2366,1,0,1,32,1,0,1,19,0,1,0,0
2367,0,0,1,67,1,0,1,94,1,1,0,0
2368,1,0,0,45,1,1,1,79,0,0,0,1
2369,0,0,1,60,0,1,1,60,0,0,0,1
2370,0,0,0,1,1,1,1,55,0,0,0,1
2371,0,0,0,58,1,1,0,65,0,1,0,0
2372,0,0,0,9,1,1,0,95,1,0,0,1
2373,0,0,0,1,1,0,0,74,0,0,1,0
2374,1,0,1,8,1,0,0,24,0,1,0,0
2375,1,0,0,2,1,0,1,45,1,0,0,1
2376,0,0,1,47,1,0,0,20,0,0,1,0
2377,0,1,0,1,1,0,0,74,1,1,0,0
2378,0,0,0,1,0,0,1,26,0,1,0,0
2379,0,0,0,10,1,1,1,101,1,1,0,0
2380,1,0,0,29,0,1,1,25,0,1,0,0
2381,0,0,1,58,1,0,0,76,0,0,1,0
2382,1,0,0,14,1,0,0,19,0,0,1,0
2383,1,0,0,7,1,0,0,21,0,1,0,0
2384,0,0,1,5,1,1,1,84,1,1,0,0
2385,0,0,1,18,1,0,0,20,1,1,0,0
2386,1,0,1,25,1,0,0,20,0,1,0,0
2387,0,0,0,46,1,1,1,64,0,1,0,0
2388,1,0,0,1,1,0,0,51,1,1,0,0
2389,0,0,0,1,1,1,0,48,0,0,1,0
2390,0,0,0,68,1,0,0,85,0,0,1,0
2391,1,0,0,18,1,1,0,44,0,1,0,0
2392,0,0,0,8,1,1,1,80,0,1,0,0
2393,1,0,0,64,1,1,1,20,0,0,1,0
2394,0,1,0,4,1,1,1,89,1,0,1,0
2395,0,0,0,63,1,1,1,80,0,0,1,0
2396,1,0,1,54,1,1,1,106,0,0,1,0
2397,1,0,0,54,1,0,1,75,0,1,0,0
2398,1,0,1,72,1,0,0,70,0,1,0,0
2399,1,1,0,4,0,0,0,51,0,1,0,0
2400,0,0,0,72,1,0,1,91,0,1,0,0
2401,0,1,0,60,0,0,0,49,0,1,0,0
2402,1,0,1,20,1,0,0,90,1,1,0,0
2403,0,1,0,35,1,0,0,71,0,0,1,0
2404,0,0,0,2,1,1,1,49,1,0,1,0
2405,0,0,0,26,0,0,1,50,0,1,0,0
2406,1,0,0,14,1,0,1,83,0,1,0,0
2407,1,1,0,1,1,0,1,75,1,1,0,0
2408,0,0,1,53,1,0,0,20,0,0,0,1
2409,1,0,0,1,1,0,0,19,0,0,1,0
2410,1,0,0,58,1,1,1,20,0,1,0,0
2411,0,0,1,5,1,1,0,51,0,0,0,1
2412,0,0,0,53,1,0,0,106,0,0,1,0
2413,0,0,0,4,1,0,0,20,0,0,0,1
2414,1,0,0,49,1,0,0,99,0,0,1,0
2415,1,0,1,2,1,1,1,90,1,1,0,0
2416,1,0,0,2,1,1,1,68,1,0,1,0
2417,0,0,0,3,1,0,0,75,1,1,0,0
2418,1,0,0,7,1,1,1,94,1,1,0,0
2419,1,0,0,14,1,0,0,45,0,0,1,0
2420,1,0,0,18,1,0,0,99,1,1,0,0
2421,1,0,0,27,1,0,0,81,0,1,0,0
2422,0,0,1,66,1,0,1,60,0,1,0,0
2423,0,0,0,43,1,0,0,86,0,0,1,0
2424,1,0,0,69,1,1,1,113,0,0,0,1
2425,1,0,0,71,1,0,0,93,0,1,0,0
2426,0,1,0,50,1,0,0,83,0,1,0,0
2427,1,0,0,51,1,0,0,19,0,1,0,0
2428,1,0,0,27,1,1,1,81,0,1,0,0
2429,1,0,1,70,1,0,1,20,0,0,1,0
2430,0,1,0,2,1,0,0,80,1,0,0,1
2431,0,0,0,6,1,0,0,50,1,1,0,0
2432,0,0,0,59,1,1,0,101,1,0,1,0
2433,1,1,0,10,1,0,0,92,1,0,1,0
2434,1,1,0,29,1,0,0,98,1,1,0,0
2435,1,0,0,5,1,0,0,20,0,1,0,0
2436,0,1,0,21,1,0,1,94,1,1,0,0
2437,0,0,0,62,1,0,0,104,0,1,0,0
2438,1,0,1,36,1,1,1,19,0,1,0,0
2439,1,0,0,3,1,0,0,20,1,0,1,0
2440,0,0,0,69,1,0,0,116,0,1,0,0
2441,0,0,0,2,0,0,1,31,1,1,0,0
2442,0,0,0,8,1,1,1,85,1,1,0,0
2443,0,1,0,3,0,1,1,31,0,0,0,1
2444,1,0,0,1,1,1,1,46,1,1,0,0
2445,0,0,0,12,1,0,1,99,1,1,0,0
2446,1,0,0,18,1,1,1,76,0,1,0,0
2447,0,0,0,20,0,0,1,25,0,1,0,0
2448,1,0,0,22,1,1,1,59,1,1,0,0
2449,0,0,1,5,1,0,0,46,1,1,0,0
2450,0,0,0,24,1,1,1,25,0,0,0,1
2451,1,0,1,64,1,1,1,69,0,0,1,0
2452,1,0,0,26,1,1,1,99,0,1,0,0
2453,1,1,0,68,1,1,1,105,1,1,0,0
2454,0,0,0,60,1,1,0,21,0,0,0,1
2455,1,0,1,25,1,0,1,55,0,1,0,0
2456,0,0,0,51,1,1,0,26,0,0,0,1
2457,0,0,0,7,1,0,1,81,0,0,1,0
2458,1,0,1,39,1,1,1,19,0,0,0,1
2459,0,0,1,72,1,0,0,80,0,1,0,0
2460,0,0,0,27,1,0,0,95,0,0,0,1
2461,1,0,1,56,1,0,0,86,0,0,1,0
2462,0,0,0,57,1,0,0,20,0,1,0,0
2463,1,0,0,17,1,1,1,107,0,1,0,0
2464,0,0,0,1,1,1,1,56,1,1,0,0
2465,1,0,1,35,1,0,0,20,0,1,0,0
2466,1,0,1,13,1,0,0,73,0,0,0,1
2467,0,0,1,69,1,1,1,20,0,0,1,0
2468,0,0,1,1,1,0,0,19,0,1,0,0
2469,1,0,0,7,1,0,0,75,1,0,1,0
2470,0,1,0,72,1,1,0,117,0,0,0,1
2471,1,0,0,3,1,1,1,99,1,1,0,0
2472,1,0,0,53,1,1,0,61,0,0,0,1
2473,1,0,1,38,1,0,0,82,0,1,0,0
2474,0,0,0,4,1,1,1,80,0,1,0,0
2475,0,0,0,62,1,0,1,84,0,0,0,1
2476,1,0,0,1,1,0,0,49,0,0,0,1
2477,0,0,0,46,1,0,1,84,0,1,0,0
2478,1,0,0,19,1,0,0,60,0,1,0,0
2479,0,0,0,72,1,1,0,91,0,0,0,1
2480,1,0,1,38,1,1,1,25,0,1,0,0
2481,1,0,0,71,1,1,0,106,0,0,0,1
2482,0,0,0,16,1,0,0,100,1,1,0,0
2483,0,1,0,66,1,1,1,106,1,1,0,0
2484,0,1,0,11,1,0,0,95,1,1,0,0
2485,1,0,1,66,1,1,1,84,0,1,0,0
2486,1,0,0,28,1,1,1,91,0,0,1,0
2487,0,0,0,1,0,0,0,35,1,1,0,0
2488,0,0,1,72,1,0,0,110,0,1,0,0
2489,0,0,1,18,1,1,0,19,0,0,1,0
2490,0,0,0,49,1,1,1,19,0,0,0,1
2491,0,1,0,41,1,0,0,104,0,1,0,0
2492,1,0,1,1,1,0,0,70,1,1,0,0
2493,1,1,0,27,1,1,1,76,1,1,0,0
2494,1,0,0,5,1,1,1,21,0,1,0,0
2495,1,0,0,43,0,0,0,35,0,0,1,0
2496,1,0,1,47,1,0,0,55,0,0,0,1
2497,0,0,0,1,1,0,0,50,0,1,0,0
2498,0,0,0,15,1,0,0,59,1,1,0,0
2499,0,0,1,7,1,0,0,71,0,0,1,0
2500,1,0,0,14,1,0,0,20,0,0,1,0
2501,0,0,0,43,1,0,0,80,0,0,0,1
2502,1,0,0,29,1,1,0,84,1,0,1,0
2503,0,0,0,46,1,0,0,24,0,0,1,0
2504,0,0,0,24,1,0,1,49,0,1,0,0
2505,1,0,1,51,0,0,0,59,1,0,1,0
2506,1,0,1,70,0,1,0,60,0,0,0,1
2507,0,0,0,12,1,1,0,46,0,0,0,1
2508,1,0,0,3,1,1,1,20,0,0,0,1
2509,0,1,0,9,1,1,0,84,1,0,0,1
2510,0,0,0,15,1,1,1,84,0,1,0,0
2511,0,0,1,72,1,0,1,24,0,0,1,0
2512,0,0,1,4,1,0,0,20,0,0,1,0
2513,0,0,0,72,1,0,0,104,0,0,0,1
2514,1,0,0,10,1,1,1,20,0,1,0,0
2515,0,1,0,5,0,1,1,28,1,0,0,1
2516,1,0,0,8,1,1,1,86,0,1,0,0
2517,0,1,0,26,1,0,1,91,1,1,0,0
2518,0,0,0,68,1,1,1,71,0,1,0,0
2519,1,0,1,2,1,1,1,20,0,1,0,0
2520,1,1,0,8,1,0,0,74,1,0,0,1
2521,0,0,0,3,1,1,1,20,0,1,0,0
2522,1,0,0,13,1,1,0,98,1,0,1,0
2523,1,1,0,34,1,0,0,69,0,0,0,1
2524,0,0,1,72,0,0,0,66,0,0,0,1
2525,1,0,0,21,0,1,1,44,0,0,0,1
2526,0,0,1,40,1,0,0,85,1,1,0,0
2527,1,0,0,16,0,1,1,55,0,1,0,0
2528,0,0,0,26,1,0,1,56,0,1,0,0
2529,1,0,0,49,1,0,0,99,1,0,1,0
2530,1,0,0,46,1,0,1,19,0,1,0,0
2531,1,0,1,11,1,1,0,80,1,0,0,1
2532,1,0,0,72,1,0,1,84,0,0,1,0
2533,1,0,0,47,1,0,0,20,0,0,0,1
2534,1,0,1,1,1,1,1,19,1,0,1,0
2535,0,1,0,59,1,1,0,90,0,0,0,1
2536,0,0,0,71,1,1,0,88,0,0,1,0
2537,0,0,1,25,1,1,1,20,0,0,0,1
2538,1,0,1,72,1,0,0,108,0,0,0,1
2539,1,0,0,2,1,1,0,20,0,0,0,1
2540,0,0,0,35,1,1,1,62,0,0,0,1
2541,1,0,1,71,1,0,0,105,0,0,0,1
2542,0,1,0,15,1,0,0,95,0,0,1,0
2543,0,0,0,2,1,1,1,20,0,1,0,0
2544,0,0,0,26,1,1,0,79,0,0,1,0
2545,0,1,1,3,1,0,0,88,1,0,1,0
2546,1,1,0,49,1,0,0,50,0,1,0,0
2547,1,0,1,27,1,0,0,76,0,0,0,1
2548,1,0,0,3,1,0,1,50,0,1,0,0
2549,0,0,1,45,0,0,0,51,0,1,0,0
2550,1,0,0,37,1,0,0,104,0,0,0,1
2551,0,0,1,72,1,0,0,117,0,1,0,0
2552,0,0,0,62,1,1,0,92,0,0,1,0
2553,0,0,1,54,1,0,0,60,0,1,0,0
2554,1,0,1,15,1,0,0,102,0,1,0,0
2555,1,0,0,1,1,0,0,20,1,1,0,0
2556,0,1,0,1,0,1,1,25,1,1,0,0
2557,1,0,0,72,0,0,0,61,0,1,0,0
2558,0,0,0,30,1,0,0,79,0,0,1,0
2559,0,0,0,40,1,1,1,79,0,0,0,1
2560,0,0,1,71,1,1,1,71,0,1,0,0
2561,1,0,0,18,0,1,1,34,1,0,0,1
2562,1,0,0,17,0,0,0,25,0,0,0,1
2563,0,0,0,40,1,1,1,20,0,1,0,0
2564,0,1,0,72,1,1,0,111,0,0,1,0
2565,1,0,0,2,1,1,0,20,0,0,0,1
2566,1,0,0,53,1,1,0,24,0,0,0,1
2567,1,0,0,71,1,1,1,116,0,1,0,0
2568,0,0,0,20,1,0,0,97,0,0,0,1
2569,1,0,0,7,1,1,0,55,0,0,0,1
2570,0,0,0,15,1,1,1,84,0,1,0,0
2571,0,0,1,72,1,0,1,24,0,0,0,1
2572,1,0,1,39,1,1,0,24,0,0,0,1
2573,0,0,0,45,1,0,0,26,0,1,0,0
2574,0,0,0,5,1,1,1,84,0,1,0,0
2575,0,0,0,47,0,0,0,40,0,1,0,0
2576,1,0,0,4,1,0,1,20,0,1,0,0
2577,1,0,0,47,1,1,1,101,0,1,0,0
2578,1,0,1,33,1,0,1,95,0,1,0,0
2579,0,0,1,15,1,0,0,25,0,0,0,1
2580,1,0,0,66,1,1,1,89,0,1,0,0
2581,0,0,0,6,1,0,0,90,1,1,0,0
2582,0,0,0,17,1,1,1,20,0,1,0,0
2583,0,0,1,41,1,0,0,95,0,0,0,1
2584,0,0,1,56,1,0,0,100,0,1,0,0
2585,0,0,0,28,1,0,0,55,0,0,0,1
2586,0,0,1,72,0,0,0,54,0,1,0,0
2587,1,0,0,1,1,0,0,50,0,0,1,0
2588,0,0,0,56,1,0,0,107,0,1,0,0
2589,1,0,0,70,1,1,1,79,0,1,0,0
2590,1,0,0,44,1,0,1,91,0,1,0,0
2591,1,0,0,2,1,1,1,44,1,1,0,0
2592,1,0,1,58,1,0,0,72,0,1,0,0
2593,0,0,0,48,1,0,0,83,0,0,0,1
2594,1,0,0,11,1,1,1,85,0,0,0,1
2595,1,0,0,72,1,1,0,116,0,0,0,1
2596,1,0,0,72,0,0,0,42,0,0,1,0
2597,0,0,0,26,1,1,1,86,0,0,1,0
2598,1,0,0,52,0,0,1,40,0,1,0,0
2599,0,0,1,52,1,0,0,20,0,0,0,1
2600,1,0,0,27,1,0,1,53,0,1,0,0
2601,1,0,0,1,1,1,1,79,1,0,0,1
2602,1,0,0,45,1,1,1,81,0,0,1,0
2603,0,0,0,61,1,1,1,89,0,0,0,1
2604,0,0,0,2,1,1,1,80,0,1,0,0
2605,0,0,1,11,1,0,0,66,1,0,0,1
2606,0,0,0,21,1,1,1,60,0,1,0,0
2607,0,1,0,1,1,0,1,71,1,1,0,0
2608,0,1,0,6,1,0,0,98,1,1,0,0
2609,1,0,0,71,1,1,1,74,0,1,0,0
2610,0,0,1,72,1,0,0,71,0,1,0,0
2611,1,1,0,67,1,0,1,61,0,1,0,0
2612,0,0,1,21,1,1,0,59,0,1,0,0
2613,1,0,0,72,1,1,1,20,0,1,0,0
2614,1,0,1,33,1,1,1,20,0,0,1,0
2615,0,0,0,3,1,1,0,95,1,0,0,1
2616,1,0,0,31,1,0,0,94,1,1,0,0
2617,1,1,0,55,0,0,0,50,0,1,0,0
2618,1,0,1,1,1,0,0,74,1,0,1,0
2619,0,0,0,10,1,1,1,19,0,1,0,0
2620,1,0,0,1,1,0,0,20,0,1,0,0
2621,1,1,0,14,1,0,0,96,0,0,0,1
2622,0,0,1,66,1,1,0,74,0,0,1,0
2623,0,0,1,72,1,1,1,106,0,1,0,0
2624,0,0,1,11,0,1,0,30,0,1,0,0
2625,1,0,0,32,1,1,1,93,0,1,0,0
2626,1,1,0,7,1,0,0,102,1,0,1,0
2627,1,0,1,31,0,1,0,60,0,0,0,1
2628,0,0,0,61,0,0,1,44,0,1,0,0
2629,0,1,0,1,1,0,1,70,1,1,0,0
2630,0,1,0,71,1,1,1,104,0,0,0,1
2631,1,0,0,1,1,1,1,71,1,1,0,0
2632,1,0,0,3,1,0,0,91,0,0,0,1
2633,1,0,0,4,1,1,1,78,1,0,1,0
2634,1,1,0,27,1,0,1,86,0,1,0,0
2635,0,0,0,3,1,1,0,95,0,0,0,1
2636,1,0,0,1,1,1,1,20,0,0,0,1
2637,1,0,1,72,1,0,0,90,0,0,0,1
2638,0,0,1,61,0,0,1,51,0,0,1,0
2639,1,0,1,68,1,1,0,110,0,1,0,0
2640,0,0,0,2,1,0,1,21,0,1,0,0
2641,0,0,0,9,1,0,0,20,0,1,0,0
2642,1,0,0,31,1,0,1,20,0,1,0,0
2643,0,0,0,3,1,1,1,74,1,1,0,0
2644,1,0,1,35,1,0,0,110,0,1,0,0
2645,0,0,0,15,1,0,0,20,0,1,0,0
2646,0,1,0,1,1,0,0,89,1,0,0,1
2647,1,0,0,42,1,0,0,106,1,1,0,0
2648,0,0,0,1,1,1,0,45,1,1,0,0
2649,0,0,1,71,1,1,0,96,0,0,0,1
2650,0,0,1,50,1,1,1,20,0,1,0,0
2651,0,0,1,55,1,0,1,26,0,1,0,0
2652,0,0,0,47,1,0,0,74,0,1,0,0
2653,1,0,0,27,1,0,0,20,0,0,0,1
2654,0,0,0,25,1,0,1,20,0,1,0,0
2655,0,0,0,36,1,1,1,99,1,1,0,0
2656,1,0,1,9,1,0,0,90,0,0,1,0
2657,0,1,0,45,1,1,0,102,0,1,0,0
2658,1,0,0,63,1,0,0,80,0,0,0,1
2659,0,0,1,8,1,1,0,69,0,0,0,1
2660,1,0,0,72,0,0,0,66,0,1,0,0
2661,1,0,1,17,1,0,0,81,1,0,0,1
2662,0,1,0,51,1,0,0,78,1,1,0,0
2663,0,0,0,8,1,1,1,21,0,0,1,0
2664,0,0,0,3,1,1,1,20,1,0,1,0
2665,0,0,1,71,1,0,1,24,0,0,1,0
2666,1,1,0,65,1,0,0,93,0,0,0,1
2667,1,0,1,72,1,1,1,108,0,0,0,1
2668,1,0,1,72,0,0,0,65,0,1,0,0
2669,1,0,0,69,1,1,1,110,0,1,0,0
2670,1,0,0,62,0,1,1,44,0,0,1,0
2671,0,1,0,54,1,1,1,116,0,1,0,0
2672,0,0,1,3,1,0,0,19,0,0,1,0
2673,1,0,0,23,1,1,1,60,0,1,0,0
2674,1,0,0,35,1,0,0,21,0,1,0,0
2675,0,0,0,52,1,0,0,50,0,0,0,1
2676,0,0,0,2,1,0,0,91,0,0,1,0
2677,1,0,1,64,1,0,1,20,0,1,0,0
2678,1,0,0,1,0,0,0,24,0,0,1,0
2679,1,0,1,60,1,1,1,74,0,1,0,0
2680,1,0,0,3,0,0,0,35,1,0,0,1
2681,0,0,0,72,1,0,0,105,0,0,0,1
2682,1,0,0,3,1,1,0,86,0,1,0,0
2683,0,0,0,34,1,1,1,25,0,1,0,0
2684,1,0,0,43,1,1,1,75,0,0,1,0
2685,0,1,0,66,1,1,1,103,0,0,0,1
2686,1,0,1,10,1,1,1,25,0,1,0,0
2687,1,0,0,35,1,0,1,102,1,1,0,0
